,book,rating,title
4268,/book/show/19444273-tex-and-the-god-squad,4.86,Tex And The God Squad
4269,/book/show/19446714-chasing-forever-down,4.05,Chasing Forever Down
4270,/book/show/19447108-a-letter-for-maureen,4.18,A Letter For Maureen
4271,/book/show/19449790-big-hawaii-kayak-adventure,4.67,Big Hawaii Kayak Adventure
4272,/book/show/19452538-opening-to-the-infinite,4.57,Opening To The Infinite
4273,/book/show/19458113-i-am-aspiengirl,3.96,I Am Aspiengirl
4274,/book/show/19458297-high-rise,3.64,High Rise
4275,/book/show/19460751-he-died-with-a-felafel-in-his-hand,3.72,He Died With A Felafel In His Hand
4276,/book/show/19473420-nobody-s-damsel,3.81,Nobody S Damsel
4277,/book/show/19476735-janine-eggs-and-lemons,4.17,Janine Eggs And Lemons
4278,/book/show/19479950-the-drifting-classroom-vol-2,3.97,The Drifting Classroom Vol 2
4279,/book/show/19479956-the-drifting-classroom-vol-5,3.87,The Drifting Classroom Vol 5
4280,/book/show/19479957-the-drifting-classroom-vol-6,3.88,The Drifting Classroom Vol 6
4281,/book/show/19479958-the-drifting-classroom-vol-7,3.94,The Drifting Classroom Vol 7
4282,/book/show/19479987-the-drifting-classroom-vol-9,3.87,The Drifting Classroom Vol 9
4283,/book/show/19481257-the-war-of-the-moonstone,3.48,The War Of The Moonstone
4284,/book/show/19486412-big-little-lies,4.25,Big Little Lies
4285,/book/show/19486421-skin-game,4.56,Skin Game
4286,/book/show/19487009-ugly-love,4.28,Ugly Love
4287,/book/show/19487590-death-and-the-afterlife,3.75,Death And The Afterlife
4288,/book/show/19503231-washington-s-spies,3.78,Washington S Spies
4289,/book/show/19503461-the-money-tree,4.88,The Money Tree
4290,/book/show/19504931-under-different-stars,4.21,Under Different Stars
4291,/book/show/19506010-all-of-it,3.98,All Of It
4292,/book/show/19506206-the-hobbit,4.61,The Hobbit
4293,/book/show/19517054-shard-knight,3.57,Shard Knight
4294,/book/show/19517511-somebody-killed-the-cart-girl,4.22,Somebody Killed The Cart Girl
4295,/book/show/19517609-god-still-speaks,4.5,God Still Speaks
4296,/book/show/19520843-angelbound,4.0,Angelbound
4297,/book/show/19521755-blood-orange-soda,3.33,Blood Orange Soda
4298,/book/show/19523454-beautiful-you,2.99,Beautiful You
4299,/book/show/19533874-trolls-monster-worm-hidden-people,4.0,Trolls Monster Worm Hidden People
4300,/book/show/19539260-we-bought-a-vintage-boat-and-you-can-too,5.0,We Bought A Vintage Boat And You Can Too
4301,/book/show/19539419-black-widow-volume-1,4.05,Black Widow Volume 1
4302,/book/show/19539420-amazing-x-men-volume-1,3.8,Amazing X Men Volume 1
4303,/book/show/19540620-mr-vertigo,3.93,Mr Vertigo
4304,/book/show/19544561-mortal,4.39,Mortal
4305,/book/show/19546096-confessions-of-a-chocoholic,3.56,Confessions Of A Chocoholic
4306,/book/show/19546523-american-assassin,4.23,American Assassin
4307,/book/show/19547151-entreat-me,4.06,Entreat Me
4308,/book/show/19547289-the-krankies-go-dogging,4.17,The Krankies Go Dogging
4309,/book/show/19547603-living-dead-lovers,4.03,Living Dead Lovers
4310,/book/show/19547611-the-consecration-of-jacob-jordaens,4.45,The Consecration Of Jacob Jordaens
4311,/book/show/19547856-simon-vs-the-homo-sapiens-agenda,4.33,Simon Vs The Homo Sapiens Agenda
4312,/book/show/19549940-turnstiles,4.44,Turnstiles
4313,/book/show/19561707-querelle,3.94,Querelle
4314,/book/show/19571104-rebirth,4.45,Rebirth
4315,/book/show/19571616-socko-s-first-case,4.56,Socko S First Case
4316,/book/show/19572290-the-autobiography-of-malcolm-x,4.3,The Autobiography Of Malcolm X
4317,/book/show/19581512-jussi-opera-biographies,4.5,Jussi Opera Biographies
4318,/book/show/19582934-an-evil-mind,4.46,An Evil Mind
4319,/book/show/19639287-jabberwocky-and-other-poems,4.18,Jabberwocky And Other Poems
4320,/book/show/19644511-chariots-of-the-gods,3.49,Chariots Of The Gods
4321,/book/show/19652958-a-girl-called-jack,4.16,A Girl Called Jack
4322,/book/show/19653513-the-problems-of-philosophy,3.91,The Problems Of Philosophy
4323,/book/show/19666097-around-the-world-we-go,3.47,Around The World We Go
4324,/book/show/19697160-the-wasteland,4.1,The Wasteland
4325,/book/show/19718803-the-forbidden-tomb,4.14,The Forbidden Tomb
4326,/book/show/19733593-nicholas-in-trouble,4.24,Nicholas In Trouble
4327,/book/show/19735871-god-is-just-not-fair,4.39,God Is Just Not Fair
4328,/book/show/19738287-the-visitor,4.09,The Visitor
4329,/book/show/19748423-blind-to-the-bones,3.85,Blind To The Bones
4330,/book/show/19750022-women-with-attention-deficit-disorder,4.22,Women With Attention Deficit Disorder
4331,/book/show/19764171-intensive-science-and-virtual-philosophy,4.04,Intensive Science And Virtual Philosophy
4332,/book/show/19774126-a-place-far-away,4.02,A Place Far Away
4333,/book/show/19803373-love-in-a-dish-and-other-pieces,3.97,Love In A Dish And Other Pieces
4334,/book/show/19806534-an-october-bride,4.13,An October Bride
4335,/book/show/19809424-forsaking-home,4.29,Forsaking Home
4336,/book/show/19825262-an-original-and-authentic-journal-of-occurrences-during-the-late-america,5.0,An Original And Authentic Journal Of Occurrences During The Late America
4337,/book/show/19836072-ireland,4.09,Ireland
4338,/book/show/19860440-finding-billy-battles,4.57,Finding Billy Battles
4339,/book/show/19860479-the-accident,3.78,The Accident
4340,/book/show/19864788-missing-you,3.96,Missing You
4341,/book/show/19873333-genghis-khan,3.72,Genghis Khan
4342,/book/show/19874243-broken-monsters,3.58,Broken Monsters
4343,/book/show/19883469-rose-bride,3.65,Rose Bride
4344,/book/show/19888214-the-canarsie-flash,4.0,The Canarsie Flash
4345,/book/show/19912112-la-bella-luna,3.56,La Bella Luna
4346,/book/show/19922923-creation-continues,4.5,Creation Continues
4347,/book/show/19937315-medical-detectives,3.8,Medical Detectives
4348,/book/show/19937367-rise-of-the-prince,4.13,Rise Of The Prince
4349,/book/show/19974385-the-christian-writer-s-manual-of-style,4.24,The Christian Writer S Manual Of Style
4350,/book/show/19981530-life-lessons,4.31,Life Lessons
4351,/book/show/19983250-anthology-of-wisdom,5.0,Anthology Of Wisdom
4352,/book/show/20000173-alice-s-adventures-in-wonderland,4.0,Alice S Adventures In Wonderland
4353,/book/show/20003829-liar-temptress-soldier-spy,3.76,Liar Temptress Soldier Spy
4354,/book/show/20007633-the-gunslinger,3.96,The Gunslinger
4355,/book/show/20033971-the-drawing-of-the-three,4.23,The Drawing Of The Three
4356,/book/show/20039655-the-fall,4.11,The Fall
4357,/book/show/20045278-full-catastrophe-living-revised-edition,4.22,Full Catastrophe Living Revised Edition
4358,/book/show/20045441-murder-in-aix,3.77,Murder In Aix
4359,/book/show/20064802-the-secret-diary-of-laura-palmer,3.61,The Secret Diary Of Laura Palmer
4360,/book/show/20085931-boy-scouts-handbook-the-first-edition-1911,4.17,Boy Scouts Handbook The First Edition 1911
4361,/book/show/20102513-the-waste-lands,4.24,The Waste Lands
4362,/book/show/20111334-a-game-of-thrones-4-book-bundle,4.63,A Game Of Thrones 4 Book Bundle
4363,/book/show/20116347-the-fell-sword,4.26,The Fell Sword
4364,/book/show/20123217-living-in-a-foreign-language,3.75,Living In A Foreign Language
4365,/book/show/20142282-999,3.85,999
4366,/book/show/20144023-13,4.29,13
4367,/book/show/20168816-rogues,3.85,Rogues
4368,/book/show/20170296-neil-patrick-harris,3.86,Neil Patrick Harris
4369,/book/show/20170404-station-eleven,4.03,Station Eleven
4370,/book/show/20173569-tao-te-ching,4.32,Tao Te Ching
4371,/book/show/20174424-city-of-stairs,4.13,City Of Stairs
4372,/book/show/20205132-someone-else-s-skin,3.8,Someone Else S Skin
4373,/book/show/20211539-honour-s-knight,3.98,Honour S Knight
4374,/book/show/20225194,4.05,
4375,/book/show/20242664-survivors,4.23,Survivors
4376,/book/show/20245588-the-illustrated-gormenghast-trilogy,3.99,The Illustrated Gormenghast Trilogy
4377,/book/show/20255924-financial-faithfulness,4.6,Financial Faithfulness
4378,/book/show/20256542-once-upon-a-billionaire,3.89,Once Upon A Billionaire
4379,/book/show/20257122-finding-me,4.14,Finding Me
4380,/book/show/20262505-perfidia,3.62,Perfidia
4381,/book/show/20262675-blood-song,3.62,Blood Song
4382,/book/show/20263040-personal,3.93,Personal
4383,/book/show/20271650-brutally-beautiful,3.97,Brutally Beautiful
4384,/book/show/20272153-cold-blooded-beautiful,4.13,Cold Blooded Beautiful
4385,/book/show/20294506-tales-of-the-bodhisattva,4.5,Tales Of The Bodhisattva
4386,/book/show/20295918-the-extraordinary-life-of-shady-gray,3.92,The Extraordinary Life Of Shady Gray
4387,/book/show/20299781-mandala,3.54,Mandala
4388,/book/show/20308244-your-love-is-king,4.2,Your Love Is King
4389,/book/show/20308483-the-dead-lake,3.72,The Dead Lake
4390,/book/show/20309175-my-true-love-gave-to-me,3.7,My True Love Gave To Me
4391,/book/show/20310066-false-security,4.21,False Security
4392,/book/show/20312459-descent,3.59,Descent
4393,/book/show/20313700-sinjin,3.87,Sinjin
4394,/book/show/20317032-holistic-and-practical-support-for-alzheimer-s-caregivers,4.5,Holistic And Practical Support For Alzheimer S Caregivers
4395,/book/show/20318407-marketing-as-a-business-system,4.75,Marketing As A Business System
4396,/book/show/20319741-through-the-gloom,4.7,Through The Gloom
4397,/book/show/20320126-dark-innocence,4.27,Dark Innocence
4398,/book/show/20325775-zen-happiness,4.0,Zen Happiness
4399,/book/show/20326041-cinders-to-satin,4.19,Cinders To Satin
4400,/book/show/20327154-william-blake,4.39,William Blake
4401,/book/show/20328471-secret-vaults-of-time,4.42,Secret Vaults Of Time
4402,/book/show/20329669-fighting-destiny,4.09,Fighting Destiny
4403,/book/show/20329670-the-elements-of-style-annotated-and-updated-for-present-day-use,4.2,The Elements Of Style Annotated And Updated For Present Day Use
4404,/book/show/20330981-fatal-retribution,3.91,Fatal Retribution
4405,/book/show/20330990-mortal-sentry,3.93,Mortal Sentry
4406,/book/show/20335935-after-shock,4.17,After Shock
4407,/book/show/20341402-alinor-s-shard,3.44,Alinor S Shard
4408,/book/show/20342517-back-channel,3.81,Back Channel
4409,/book/show/20343788-brain-lock,4.03,Brain Lock
4410,/book/show/20344702-radiant,3.81,Radiant
4411,/book/show/20346544-the-wrong-billionaire-s-bed,4.03,The Wrong Billionaire S Bed
4412,/book/show/20348781-loving-mr-daniels,4.26,Loving Mr Daniels
4413,/book/show/20349215-sins-of-the-brother,4.17,Sins Of The Brother
4414,/book/show/20349248-seasons-of-the-moon-boxed-set,4.08,Seasons Of The Moon Boxed Set
4415,/book/show/20351509-fallen-fourth-down,4.37,Fallen Fourth Down
4416,/book/show/20352655-dissolution,4.14,Dissolution
4417,/book/show/20358974-the-butcher-s-son,4.86,The Butcher S Son
4418,/book/show/20359719-the-perilous-sea,4.14,The Perilous Sea
4419,/book/show/20360079-virtual-immortality,4.53,Virtual Immortality
4420,/book/show/20360261-the-player-of-games,4.27,The Player Of Games
4421,/book/show/20363802-because-of-you,4.38,Because Of You
4422,/book/show/20369917-october-sky,4.2,October Sky
4423,/book/show/20370505-everything-that-remains,3.79,Everything That Remains
4424,/book/show/20385733-the-no-kids-club,3.26,The No Kids Club
4425,/book/show/20388173-the-aliveness-factor,5.0,The Aliveness Factor
4426,/book/show/20388489-the-shepard-of-the-hills,4.18,The Shepard Of The Hills
4427,/book/show/20404402-touchdowns,4.17,Touchdowns
4428,/book/show/20405624-glitch,3.79,Glitch
4429,/book/show/20407756-wandering-feelings,4.65,Wandering Feelings
4430,/book/show/20408585-the-beta-reader,4.46,The Beta Reader
4431,/book/show/20409710-serving-the-billionaire,3.7,Serving The Billionaire
4432,/book/show/20409769-collin,4.27,Collin
4433,/book/show/20413616-beauty-and-the-beast,3.35,Beauty And The Beast
4434,/book/show/20414154-life-after-death,4.5,Life After Death
4435,/book/show/20414267-life-in-paradise,4.71,Life In Paradise
4436,/book/show/20419047-an-eagle-s-heart,4.7,An Eagle S Heart
4437,/book/show/20419871-my-granny-writes-erotica-2,4.42,My Granny Writes Erotica 2
4438,/book/show/20419910-guns,4.53,Guns
4439,/book/show/20419934-bomb,4.4,Bomb
4440,/book/show/20421367-raw,4.22,Raw
4441,/book/show/20422145-stolen-years,4.57,Stolen Years
4442,/book/show/20423691-wahida-clark-presents-11-book-boxed-set,4.78,Wahida Clark Presents 11 Book Boxed Set
4443,/book/show/20424922-the-fanpire,5.0,The Fanpire
4444,/book/show/20425914-great-places-for-kids-parties-uk,5.0,Great Places For Kids Parties Uk
4445,/book/show/20425943-veggie-delights-recipes-for-holistic-health,5.0,Veggie Delights Recipes For Holistic Health
4446,/book/show/20426102-nice-dragons-finish-last,4.1,Nice Dragons Finish Last
4447,/book/show/20427449-relentless,4.3,Relentless
4448,/book/show/20427668-worlds-collide,4.2,Worlds Collide
4449,/book/show/20427806-within-temptation,3.88,Within Temptation
4450,/book/show/20429572-the-collection,3.74,The Collection
4451,/book/show/20430569-dalva,4.18,Dalva
4452,/book/show/20431025-dr-joseph-warren,4.11,Dr Joseph Warren
4453,/book/show/20433667-life,4.22,Life
4454,/book/show/20434996-someone-wicked,4.23,Someone Wicked
4455,/book/show/20436863-forever-betrothed-never-the-bride,3.95,Forever Betrothed Never The Bride
4456,/book/show/20438825-vanished,4.11,Vanished
4457,/book/show/20439328-how-to-be-both,3.64,How To Be Both
4458,/book/show/20439505-load-data-for-the-308-cartridge,3.09,Load Data For The 308 Cartridge
4459,/book/show/20443207-the-winner-s-crime,4.15,The Winner S Crime
4460,/book/show/20443235-the-winner-s-kiss,4.26,The Winner S Kiss
4461,/book/show/20446077-ravenfold,4.47,Ravenfold
4462,/book/show/20447742-indra-s-net,4.41,Indra S Net
4463,/book/show/20448222-trust,3.61,Trust
4464,/book/show/20448331-the-wheel-of-creativity,3.4,The Wheel Of Creativity
4465,/book/show/20448515-bared-to-you,4.19,Bared To You
4466,/book/show/20450171-faustus-lupus,4.0,Faustus Lupus
4467,/book/show/20453431-post-human-series-books-1-4,3.73,Post Human Series Books 1 4
4468,/book/show/20454084-daring,3.99,Daring
4469,/book/show/20454107-coma,3.87,Coma
4470,/book/show/20454567-offside,4.21,Offside
4471,/book/show/20454672-mean-streak,4.04,Mean Streak
4472,/book/show/20455306-philanthropic-ways,4.36,Philanthropic Ways
4473,/book/show/20457246-treating-substance-abuse-third-edition,3.81,Treating Substance Abuse Third Edition
4474,/book/show/20458952-healing-and-christianity,4.5,Healing And Christianity
4475,/book/show/20464088-the-last-day-of-school,5.0,The Last Day Of School
4476,/book/show/20464981-protect-these-streets,5.0,Protect These Streets
4477,/book/show/20487385-farwell-my-lovely,4.15,Farwell My Lovely
4478,/book/show/20488115-romancing-the-billionaire,3.77,Romancing The Billionaire
4479,/book/show/20488116-one-night-with-a-billionaire,3.99,One Night With A Billionaire
4480,/book/show/20488405-love-is-not-constantly-wondering-if-you-are-making-the-biggest-mistake-o,3.82,Love Is Not Constantly Wondering If You Are Making The Biggest Mistake O
4481,/book/show/20489860-love-death-and-tea,4.25,Love Death And Tea
4482,/book/show/20492604-a-man-called-ove,4.36,A Man Called Ove
4483,/book/show/20493019-losing-logan,4.12,Losing Logan
4484,/book/show/20494057-the-deportation-of-wopper-barraza,3.77,The Deportation Of Wopper Barraza
4485,/book/show/20494532-miss-fatality,3.89,Miss Fatality
4486,/book/show/20495454-the-one-year-bible-premium-slimline-lp-nlt-10th-anniversary-edition-tu,4.71,The One Year Bible Premium Slimline Lp Nlt 10Th Anniversary Edition Tu
4487,/book/show/20496933-the-walls-of-madness,4.06,The Walls Of Madness
4488,/book/show/20497726-revenge,4.2,Revenge
4489,/book/show/20500059-pearseus,4.26,Pearseus
4490,/book/show/20501486-titanic,4.08,Titanic
4491,/book/show/20501606-futuristic-violence-and-fancy-suits,3.99,Futuristic Violence And Fancy Suits
4492,/book/show/20503410-whiskey-you-re-the-devil,4.27,Whiskey You Re The Devil
4493,/book/show/20503574-love-is-absolute,4.0,Love Is Absolute
4494,/book/show/20508330-the-joy-of-writing-sex,3.68,The Joy Of Writing Sex
4495,/book/show/20509356-sand-omnibus,3.97,Sand Omnibus
4496,/book/show/20509374-divine-truths-revealed,4.47,Divine Truths Revealed
4497,/book/show/20510355-death-is-my-friend-with-benefits,4.6,Death Is My Friend With Benefits
4498,/book/show/20510868-big-little-lies,4.25,Big Little Lies
4499,/book/show/20513140-minecraft,4.41,Minecraft
4500,/book/show/20513651-neoliberal-economists-must-die,4.22,Neoliberal Economists Must Die
4501,/book/show/20513658-secret-ministry,3.81,Secret Ministry
4502,/book/show/20516112-fortune-calling,4.57,Fortune Calling
4503,/book/show/20516386-valour,4.37,Valour
4504,/book/show/20517739-far-from-you,4.03,Far From You
4505,/book/show/20518597-fablehaven,4.14,Fablehaven
4506,/book/show/20518872-the-three-body-problem,4.05,The Three Body Problem
4507,/book/show/20518987-the-boy-who-drew-monsters,3.48,The Boy Who Drew Monsters
4508,/book/show/20520365-chance-for-love,4.34,Chance For Love
4509,/book/show/20522123-the-tycoon-s-proposal,4.07,The Tycoon S Proposal
4510,/book/show/20522130-the-tycoon-s-secret,4.16,The Tycoon S Secret
4511,/book/show/20522385-catie-conrad,4.38,Catie Conrad
4512,/book/show/20522619-the-tin-man,4.56,The Tin Man
4513,/book/show/20523475-love-inspired-suspense-february-2014-bundle,4.27,Love Inspired Suspense February 2014 Bundle
4514,/book/show/20524084-edge-of-eternity,4.09,Edge Of Eternity
4515,/book/show/20527133-superintelligence,3.87,Superintelligence
4516,/book/show/20528249-dark-space,3.86,Dark Space
4517,/book/show/20539971-a-handbook-of-the-boer-war,3.0,A Handbook Of The Boer War
4518,/book/show/20541713-forever,4.35,Forever
4519,/book/show/20542930-the-color-of-courage,4.37,The Color Of Courage
4520,/book/show/20543672-on-dragonfly-wings,4.35,On Dragonfly Wings
4521,/book/show/20548941-anna-karenina,4.04,Anna Karenina
4522,/book/show/20549410-my-little-pet-dragon,3.78,My Little Pet Dragon
4523,/book/show/20549824-to-the-grave,4.12,To The Grave
4524,/book/show/20550341-ultimate-supernatural-horror-box-set,3.57,Ultimate Supernatural Horror Box Set
4525,/book/show/20553744-this-book-will-make-you-sleep,3.49,This Book Will Make You Sleep
